1.2779,1.1332,1.108,0.26566,-0.25326,0.74704,1.1542,1.0967,-0.78267,0.35006,0.14346,-0.025491,-1.3575,0.30858,0.17324,0.74974,-0.64379,-0.65973,-1.1943,0.5245,0.44518,0.54091,0.43107,-0.16627,-0.029369,-0.30917,1.9469,1.7275,1.8476,-0.10968,1.3508,1.015,0.25706,1.2104,0.13359
-1.4072,-0.817,-1.1288,-0.51749,0.091047,-0.47032,1.3362,0.72479,0.1971,-1.1109,1.7077,1.1473,0.68766,-0.93675,-0.94608,-0.67988,-0.64379,-0.68676,-1.1943,-0.87698,-0.87854,-0.83304,-0.95827,-0.74078,-0.78961,1.0989,-0.84036,-0.85957,-0.87843,-0.70428,-0.99419,-0.43543,-0.87461,-1.0903,-0.91911
1.1644,1.9842,1.2523,0.20693,-0.15974,0.55069,0.35,0.50949,-0.60734,-0.9161,-0.58653,-0.17028,-0.54305,0.84647,0.73154,0.57468,-0.64379,-0.68676,-1.1943,1.1298,1.1201,0.34856,0.26095,0.35955,0.47239,0.038012,1.7867,1.2819,1.48,0.17238,-0.12877,-0.23236,0.73524,0.85743,0.65018
1.051,1.1332,0.6464,0.39292,0.37584,0.60959,0.44103,0.56821,-0.71048,-0.23432,2.0727,0.27857,-0.72403,0.21504,0.085667,0.74974,-0.64379,-0.68676,-1.1943,0.41922,0.35063,0.51343,0.43107,0.17454,0.37356,-0.25613,1.3702,0.78608,0.99508,-0.26214,0.34582,3.6258,0.46427,1.6156,0.1401
0.71059,-0.78154,-0.41784,-0.49791,-0.091733,0.41325,0.8507,0.76393,-0.96831,-1.2083,1.812,-0.38747,-1.5747,-0.6795,-0.64778,-0.36867,-0.64379,-0.67775,-1.1943,-0.58748,-0.52641,-0.51245,-0.65583,-0.52656,-0.56154,0.46717,-0.023419,-0.047524,-0.041223,-0.62043,-0.82669,1.102,-0.71522,0.24305,-0.68035
-0.76432,-0.817,-1.073,-0.076965,1.1367,0.39361,0.75966,0.66607,-0.96831,0.057867,0.35202,-1.5313,-0.83263,-0.91336,-0.94061,0.15649,-0.64379,-0.68676,-1.1943,-0.85067,-0.87201,-0.045308,-0.14546,-0.72131,-0.71359,-0.47312,-0.72823,-0.8452,-0.83249,-0.75764,-0.88252,-0.52245,-1.034,-1.0903,-0.8974
1.051,1.8778,1.9885,0.80408,0.80517,0.19726,1.7762,1.2337,0.093969,-0.33172,-0.32582,-0.2282,0.94105,2.5245,2.1163,0.90534,-0.64379,-0.65973,-1.1943,3.0182,2.7601,0.66915,0.58229,3.3879,3.521,0.2984,1.9469,3.6821,3.2361,1.1405,1.0437,0.66691,2.2973,1.1712,2.5711
1.2779,2.0551,1.2928,1.0292,0.53737,0.94338,1.2452,1.312,-0.74142,0.64225,0.92559,0.22066,-0.30776,1.092,0.69869,1.3041,-0.52428,-0.56065,0.73625,1.3733,1.0353,1.0813,1.0076,1.0607,1.2402,0.066944,2.3954,2.3024,2.3989,-0.086807,1.9371,3.0166,1.2612,1.9032,0.99963
1.2779,2.0905,1.8288,0.69639,0.25682,0.43288,1.1238,0.94008,-0.97863,-1.0135,0.29988,0.33649,-0.94122,0.89909,0.63849,0.98314,-0.64379,-0.68676,-1.1943,1.189,1.0092,0.73326,0.6579,0.75879,0.86012,0.15374,2.3313,2.7695,2.7103,-0.26214,-0.072936,2.0303,1.2612,1.0404,0.77824
0.9375,0.67222,-0.10611,0.37334,0.97519,0.31507,0.95691,0.82265,-0.67954,-0.52651,0.091313,0.66951,-1.2127,-0.43979,-0.51368,0.72056,-0.64379,-0.66874,-1.1943,-0.31771,-0.36992,0.53175,0.40272,-0.23443,-0.082586,-0.42972,0.1688,0.34772,0.30081,-0.39936,-0.3521,0.17376,-0.15735,1.0012,-0.43725
1.24,2.0551,1.5127,0.23629,-0.10449,0.37398,0.21344,0.33333,-0.81361,-1.0135,-0.37796,-0.19924,0.72386,2.0333,1.922,0.48715,-0.64379,-0.66874,-1.1943,2.4655,2.5318,0.27528,0.17588,1.4891,1.4835,0.39966,1.9469,1.5335,1.7098,-0.10968,-0.10085,0.31881,1.8988,1.9555,1.7832
0.48368,0.06944,0.47249,-0.60559,0.46936,1.7288,0.86587,1.4098,-0.99925,-0.42912,2.2291,-0.097887,-0.72403,-0.018829,0.096613,-0.22279,-0.64379,-0.68676,-1.1943,0.15603,0.36367,-0.40253,-0.51406,0.067429,0.45719,-0.74798,2.7798,1.016,1.6077,-0.50608,0.066648,3.7709,0.20925,1.511,-0.057412
1.2022,2.0196,1.5881,0.9607,0.30783,0.57032,1.0328,1.0184,-1.0714,-0.8187,1.5513,1.1473,-2.0271,-0.024676,-0.24548,1.4402,-0.64379,-0.68676,-1.1943,0.14945,-0.043877,1.1638,1.1021,-0.15653,-0.029369,-0.26578,2.0269,2.4749,2.404,-0.39936,0.066648,4.7862,0.51209,2.5699,-0.11168
0.89968,1.665,0.84765,0.31461,0.25682,-0.11689,-0.42382,-0.33214,-0.76205,-1.3057,-0.27368,-0.37299,0.97724,1.2265,1.1229,0.51633,-0.61989,-0.66874,1.5095,1.5509,1.5798,0.2936,0.20424,1.2457,1.3619,0.19232,0.56927,0.32616,0.41311,-0.29263,-0.6871,0.20277,0.94245,1.9293,1.132
1.051,0.24673,0.89031,0.40271,0.1038,1.2968,0.97208,1.2728,-0.54546,-0.42912,1.7077,0.30753,-8.639e-05,0.89324,0.69596,0.79836,-0.64379,-0.63271,-1.1943,1.1825,1.0581,0.59587,0.47833,0.50562,0.74608,-0.18862,2.6997,1.5838,1.9854,-0.010576,0.34582,3.8869,1.2612,2.1777,0.71746
1.24,2.0551,2.1613,0.58871,0.28658,0.2758,1.7762,1.3315,0.1146,-0.33172,1.812,-0.19924,2.2261,3.9276,3.4573,0.80809,-0.64379,-0.63271,-1.1943,4.5973,4.3479,0.58671,0.48778,3.6703,3.8555,0.26947,2.2192,4.099,3.619,1.0719,1.2112,6.8168,3.5724,2.4261,3.6759
0.14332,-0.74608,-0.8269,-0.69369,0.010284,0.47215,0.94174,0.84222,-1.0302,-1.2083,0.1956,-0.14132,0.28949,-0.70873,-0.66146,-0.58263,-0.64379,-0.65973,-1.1943,-0.62038,-0.54924,-0.65901,-0.86376,-0.52656,-0.54633,0.29358,-0.42388,-0.50026,-0.49046,-0.72715,-0.93835,-0.31939,-0.6674,-0.64584,-0.70206
1.2022,1.9842,1.1681,-0.19444,-0.4913,0.70777,1.0328,0.9988,-0.67954,-0.7213,-0.012971,-0.83633,-8.639e-05,1.0745,1.1667,0.10787,-0.59599,-0.56065,-0.42098,1.3733,1.5928,-0.045308,-0.18327,0.3985,0.32034,0.5829,2.091,1.8353,1.9701,-0.079184,0.094565,0.957,0.28894,-0.031456,0.8325
-0.68868,0.21127,-0.36862,-0.63496,-0.38078,0.84521,0.62311,0.84222,-0.71048,-0.62391,0.50845,-0.80737,0.018012,-0.37547,-0.26737,-0.4562,-0.61989,-0.6147,-0.51832,-0.25191,-0.096043,-0.55825,-0.72199,-0.33181,-0.40189,0.73238,0.2489,-0.07627,0.025141,-0.53657,-0.57544,0.31881,-0.57177,-0.78963,-0.40904
0.067681,0.95588,0.30296,0.040507,-0.55506,0.62923,1.2755,1.0967,-0.66922,-0.8187,-0.27368,-0.85081,-8.639e-05,0.43721,0.38944,0.40935,-0.61989,-0.63271,-0.2912,0.66267,0.69297,0.22948,0.10972,-0.11758,-0.15861,0.48164,0.95371,0.90106,0.94403,-0.33075,-0.3521,-0.029302,-0.20517,-0.5674,0.24212
-1.4451,-0.817,-1.2119,-0.28254,0.091047,-1.1772,-0.24175,-0.82145,-1.3396,0.93443,5.8269,-2.1105,1.9546,-0.98352,-1.0118,-0.13527,-0.64379,-0.67775,-1.1943,-0.92962,-0.96004,0.027969,-0.429,-0.81868,-0.85043,0.29358,-0.88842,-0.99611,-0.99074,-0.78813,-0.99419,-0.55146,-1.0659,-1.2602,-0.9712
-1.5207,-0.817,-1.1933,-0.86011,-0.26176,0.079456,1.5638,1.0771,-1.3396,-1.5979,0.039171,-0.21372,-0.12678,-0.98937,-1.0118,-0.95219,-0.64379,-0.68676,-1.1943,-0.9362,-0.95678,-1.0895,-1.2229,-0.81868,-0.85803,1.4991,-0.85638,-0.95299,-0.9499,-0.78813,-1.0221,-0.63849,-1.034,-1.2471,-0.97554
-0.68868,-0.817,-1.0643,0.93134,0.80092,1.395,0.25896,0.86179,-1.0405,-0.62391,-0.58653,0.71295,-0.054382,-0.87244,-0.92419,1.1096,-0.64379,-0.66874,-1.1943,-0.80461,-0.85897,1.0905,0.78077,-0.6921,-0.71359,0.18267,-0.60008,-0.85957,-0.80186,-0.76527,-0.93835,-0.63849,-0.85867,-0.94649,-0.8605
-1.1047,-0.817,-1.1113,1.0097,0.0060333,1.5717,0.44103,1.0575,-0.92706,-0.7213,-0.48225,1.4803,-0.072481,-0.90752,-0.95703,1.2846,-0.64379,-0.67775,-1.1943,-0.84409,-0.89484,1.1821,0.95089,-0.77,-0.80482,0.53468,-0.66416,-0.8955,-0.8478,-0.76527,-0.96627,-0.63849,-0.87461,-1.0903,-0.90391
-1.4072,-0.817,-1.1868,0.76492,2.9263,0.92375,-0.18105,0.33333,-1.3396,-0.42912,-0.7951,-1.3141,-0.036284,-0.97767,-1.0118,0.67193,-0.64379,-0.67775,-1.1943,-0.92304,-0.96004,0.85234,0.35546,-0.77,-0.78961,-0.10665,-0.82434,-0.97455,-0.955,-0.78813,-0.99419,-0.6675,-1.0499,-1.1818,-0.95601
-1.029,-0.817,-1.1189,-1.4768,-0.26176,2.3178,1.0631,1.8404,-1.2158,-1.2083,0.091313,-1.097,-0.45255,-0.94844,-0.94608,-1.2148,-0.64379,-0.67775,-1.1943,-0.89014,-0.8818,-1.2635,-1.4781,-0.78947,-0.81242,-0.10665,-0.6161,-0.86676,-0.81207,-0.78051,-0.99419,-0.58047,-1.0181,-1.1164,-0.93864
-0.91559,-0.53334,-0.98441,0.65724,1.1707,0.53105,0.72932,0.74436,-0.31857,-0.8187,-0.27368,1.3645,-0.09058,-0.81397,-0.87219,1.0609,-0.64379,-0.68676,-1.1943,-0.73881,-0.7905,0.80654,0.73351,-0.63367,-0.59955,-0.45383,-0.60008,-0.73022,-0.70997,-0.65854,-0.91044,-0.55146,-0.6674,-0.67198,-0.80407
0.5215,1.0977,0.40577,0.55934,0.3886,0.51142,0.54724,0.60735,-0.92706,0.057867,1.7599,1.3645,-2.4434,-0.62103,-0.70525,1.0609,-0.64379,-0.68676,-1.1943,-0.52168,-0.59162,0.80654,0.73351,-0.56551,-0.50072,-0.52616,1.0178,0.71422,0.83172,-0.42222,0.40165,2.9296,-0.33268,1.2757,-0.64562
1.1266,-0.17876,0.14327,-0.38043,-0.13424,0.78631,0.91139,0.95966,-0.958,-0.9161,-0.11725,0.35097,0.30759,0.15072,0.23619,-0.057463,-0.64379,-0.65073,-1.1943,0.34684,0.51691,-0.21018,-0.35339,0.0090038,0.11508,-0.082538,0.95371,0.57768,0.71431,-0.55182,-0.54752,0.086734,0.65554,1.145,0.055455
1.2779,2.0905,1.1998,0.030718,0.22282,0.58996,0.92656,0.86179,-0.97863,-1.1109,0.35202,0.87222,-1.7738,-0.042216,-0.11959,0.58441,-0.64379,-0.68676,-1.1943,0.12971,0.1061,0.35772,0.2704,-0.23443,0.054258,-0.85406,2.1391,1.8568,2.0007,-0.33837,-0.32419,1.6822,0.55991,2.5699,-0.14206
0.89968,-0.78154,-0.30408,0.17756,0.023036,0.80594,1.0176,1.1358,-1.0302,-0.7213,-0.32582,0.43784,-0.70594,-0.4164,-0.448,0.36072,-0.64379,-0.66874,-1.1943,-0.29139,-0.29167,0.18368,0.053016,-0.32207,-0.35627,0.45271,0.2489,0.23274,0.24465,-0.62805,-0.60335,-0.26137,-0.22111,0.086191,-0.43942
1.0888,1.3459,0.87828,-0.45875,-0.61032,-0.097256,0.30448,0.11803,-0.48358,0.25266,0.45631,-0.27164,-1.8824,-0.19423,-0.16611,0.049515,-0.61989,-0.6147,-0.51832,-0.04794,0.024592,-0.072787,-0.23052,-0.5363,-0.47031,-0.46348,0.72945,0.95855,0.9134,0.15713,1.0437,1.5372,-0.26893,2.1385,-0.32004
1.2779,2.0551,1.6844,0.34398,-0.52105,0.2758,1.5486,1.1358,-0.43202,-0.9161,-0.11725,-0.60466,-0.59734,1.1622,1.0846,0.45798,0.24059,0.43922,0.40638,1.2417,1.1331,0.55923,0.37436,0.34982,0.23672,0.71309,1.8828,3.0426,2.7614,0.4087,0.038731,0.957,0.49615,1.8378,0.96273
0.55932,-0.17876,0.026233,1.2838,1.6,1.0416,0.48655,0.86179,-1.0405,-0.9161,2.4898,0.13378,-1.5385,-0.37547,-0.52736,1.4208,-0.64379,-0.67775,-1.1943,-0.24533,-0.38296,1.1729,1.0832,0.057691,0.10747,0.12481,0.92167,0.35491,0.54584,-0.58231,-0.54752,3.0166,-0.34862,0.8705,-0.32439
0.89968,-0.74608,-0.0065797,-0.27275,0.28233,0.41325,1.2755,0.9988,-0.82393,-1.0135,-0.1694,0.32201,-0.54305,-0.24685,-0.24,0.14677,-0.64379,-0.68676,-1.1943,-0.10058,-0.037356,-0.054468,-0.15491,-0.24417,-0.036971,-0.62743,0.4251,0.52019,0.505,-0.49083,-0.63127,-0.029302,0.033917,1.1842,-0.29617
-0.61305,-0.817,-0.82034,-0.63496,-0.12999,0.37398,0.6838,0.58778,-0.61766,-1.1109,0.1956,0.61159,-0.61544,-0.78474,-0.78188,-0.24224,-0.64379,-0.68676,-1.1943,-0.70591,-0.68291,-0.42085,-0.53297,-0.6921,-0.67558,-0.46348,-0.45592,-0.57931,-0.55682,-0.65092,-0.91044,-0.3484,-0.6674,-0.42361,-0.79539
-0.3105,-0.74608,-0.42002,-0.11612,0.47786,0.45252,1.5638,1.1945,-0.92706,-0.9161,-0.32582,0.17722,-0.50685,-0.47487,-0.50273,0.33155,-0.64379,-0.68676,-1.1943,-0.35719,-0.35035,0.11957,0.024662,-0.39997,-0.24224,-0.68047,-0.0074003,0.089015,0.060875,-0.62805,-0.74294,-0.3484,-0.36456,0.28227,-0.5002
-1.672,-0.817,-1.2239,0.65724,-1.3244,-1.1772,1.6852,0.41162,-1.3396,-1.5979,2.6984,-2.1105,-1.9366,-1.0128,-1.0446,-4.1907,-0.64379,-0.68676,-1.1943,-0.96252,-0.99591,-4.1397,-4.3702,-0.82842,-0.85043,-0.91192,-0.88842,-0.99611,-0.99074,-0.78813,-1.0221,-0.63849,-1.0659,-1.2994,-0.99508
1.0888,1.4877,0.46374,0.079664,0.86042,0.51142,1.7762,1.3903,-0.54546,-1.0135,0.97773,0.49576,-0.66974,0.08641,0.030932,0.45798,-0.64379,-0.67775,-1.1943,0.27447,0.28216,0.25696,0.14753,0.27192,0.65485,-0.57921,1.0498,1.5909,1.4647,-0.079184,-0.46377,1.9433,0.62366,2.3607,0.066307
1.2022,1.8069,1.4339,0.33419,0.49912,0.2169,1.0935,0.84222,-0.63828,-0.03953,-0.065113,0.20618,-0.83263,0.51321,0.48523,0.351,-0.64379,-0.60569,-1.1943,0.75479,0.7973,0.21116,0.043565,0.99249,0.94374,0.47682,1.5304,2.3671,2.1692,0.11139,1.1833,0.957,0.95838,2.2823,0.54382
1.2779,-0.28514,0.8575,0.67681,1.3195,1.768,1.4273,1.7817,-0.81361,-0.8187,0.40417,0.090343,0.10851,0.6243,0.59196,0.36072,-0.64379,-0.6237,-1.1943,0.8798,0.93098,0.202,0.053016,2.161,1.9473,0.68416,3.4526,1.8353,2.404,-0.26976,-0.1846,1.4792,1.1178,0.42606,0.88676
0.29459,-0.5688,-0.48018,0.53976,0.72015,0.51142,0.59276,0.60735,-0.66922,-0.8187,-0.1694,0.29305,-0.45255,-0.46902,-0.53283,0.64276,-0.64379,-0.65973,-1.1943,-0.35061,-0.396,0.48595,0.3271,-0.20522,-0.19662,0.2116,0.0086182,-0.22718,-0.15864,-0.54419,-0.71502,-0.26137,-0.34862,-0.13603,-0.45245
-1.7476,-0.817,-1.2196,-4.9031,-1.3244,-1.1772,3.1115,1.3315,-1.3396,-1.5979,-0.7951,-2.1105,-2.8416,-1.0128,-1.0419,-4.1907,-0.64379,-0.68676,-1.1943,-0.96252,-0.99265,-4.1397,-4.3702,-0.8479,-0.88084,-3.3229,-0.88842,-0.98174,-0.98053,-0.78813,-1.0221,-0.6675,-1.0659,-1.3125,-0.99942
-0.46178,-0.78154,-0.95269,-0.65454,-0.24476,0.51142,0.92656,0.86179,-0.89612,-0.23432,-0.43011,-0.72049,-1.3575,-0.88998,-0.88314,-0.72851,-0.57209,-0.60569,0.60646,-0.84409,-0.83289,-0.8422,-0.76925,-0.73105,-0.7668,0.53468,-0.56805,-0.67273,-0.65892,-0.71953,-0.79877,-0.58047,-0.95431,-0.5674,-0.8757
-1.029,-0.817,-1.1408,0.030718,1.6,0.2758,0.24379,0.35291,-0.67954,-1.0135,-0.43011,0.22066,-1.0679,-0.97183,-1.0008,0.068966,-0.64379,-0.68676,-1.1943,-0.91646,-0.94374,-0.12774,-0.23052,-0.77973,-0.79721,-0.25613,-0.80832,-0.92425,-0.91417,-0.75764,-0.99419,-0.63849,-1.0021,-1.0903,-0.95384
-0.65087,-0.78154,-0.94831,-0.44896,-0.55081,0.059821,0.1224,0.098462,-1.2365,-0.52651,2.4898,-0.38747,-1.5023,-0.87244,-0.89408,0.049515,-0.64379,-0.66874,-1.1943,-0.80461,-0.82311,0.00965,-0.24943,-0.78947,-0.80482,-0.42972,-0.64814,-0.76615,-0.75081,-0.77289,-0.8546,0.11574,-0.93837,-0.63276,-0.88221
0.29459,0.95588,1.0216,0.47124,-0.095984,1.0612,2.1707,1.9383,-0.28763,1.2266,2.542,-0.097887,1.122,1.8345,1.5799,0.74974,-0.64379,-0.65073,-1.1943,2.2418,2.1178,0.53175,0.43107,1.2262,1.225,0.3852,2.6196,2.9491,2.9298,0.21049,2.3558,5.7435,1.7075,1.5633,1.577
-1.672,-0.817,-1.213,-0.0084396,-1.3244,-1.1772,0.53207,-0.17555,-1.3396,-1.5979,-0.7951,-2.1105,-0.99551,-0.99521,-1.0282,0.67193,-0.64379,-0.68676,-1.1943,-0.94278,-0.97635,0.44015,0.35546,-0.8479,-0.88084,-3.3229,-0.88842,-0.98893,-0.98563,-0.78813,-1.0221,-0.6675,-1.0659,-1.3125,-0.98639
-0.76432,-0.817,-1.1408,-1.1048,0.091047,0.57032,0.83553,0.88137,-0.19481,0.15526,0.71702,-0.60466,2.027,-0.92506,-0.92145,-0.95219,-0.64379,-0.67775,-1.1943,-0.86383,-0.85245,-1.0162,-1.2229,-0.75052,-0.7668,-0.10665,-0.79231,-0.90269,-0.89375,-0.7424,-0.93835,-0.55146,-0.97025,-1.0641,-0.9126
1.24,2.0551,1.4361,1.3327,0.29508,1.4539,1.579,1.8209,-0.958,-0.33172,0.45631,-0.097887,0.036111,1.8229,1.1749,1.625,-0.64379,-0.67775,-1.1943,2.2286,1.645,1.347,1.2817,1.4599,1.4683,0.37555,3.4526,3.1935,3.3689,-0.28501,0.8204,2.3204,1.3728,1.2496,1.6204
0.97532,-0.71063,-0.17064,0.38313,0.70315,1.768,1.7611,2.0166,-0.72079,-0.42912,1.1342,0.91566,-0.54305,-0.33455,-0.40147,0.61358,-0.64379,-0.65973,-1.1943,-0.19927,-0.2395,0.44015,0.29875,-0.11758,-0.029369,-0.092183,1.0658,0.52738,0.71431,-0.42985,-0.38002,0.98601,0.12955,0.59599,-0.33307
-0.083592,-0.74608,-0.59174,0.50061,0.74141,0.86484,-0.16588,0.33333,-0.73111,0.25266,1.3949,0.13378,-0.79643,-0.57426,-0.65051,0.87616,-0.64379,-0.64172,-1.1943,-0.46904,-0.54272,0.80654,0.55394,-0.42918,-0.34867,-0.36222,-0.039437,-0.48589,-0.35773,-0.58231,-0.38002,0.57989,-0.55583,-0.54126,-0.58051
0.5215,-0.07239,-0.32158,0.16777,0.04429,0.60959,0.50172,0.62692,-0.90643,-0.9161,0.71702,0.075864,-0.65164,-0.34624,-0.39873,0.5066,-0.61989,-0.65073,0.15763,-0.21901,-0.2395,0.32108,0.21369,-0.36102,-0.30306,-0.15005,0.21686,-0.069083,0.020036,-0.58231,-0.65919,0.52187,-0.3008,0.67443,-0.39384
1.1644,0.24673,1.0544,0.73555,0.57563,1.1397,0.65345,0.97923,-1.0508,-0.62391,-0.27368,-0.44539,-0.66974,0.83478,0.49891,1.2554,-0.64379,-0.67775,-1.1943,1.1167,0.83969,0.99889,0.92254,0.57378,1.035,-0.53099,2.6356,1.3825,1.8221,-0.46796,0.17831,0.26079,0.33676,1.1842,0.68925
-0.0079556,-0.817,-0.18377,0.5985,0.27383,1.5717,0.86587,1.3315,-1.0921,-0.23432,-0.11725,-0.2282,-0.18107,-0.048062,-0.21537,1.1096,-0.64379,-0.68676,-1.1943,0.12313,-0.0080123,0.85234,0.78077,-0.19548,-0.014164,-0.48759,0.93769,0.11057,0.37738,-0.66616,-0.29627,-0.11633,-0.22111,-0.096816,-0.13772
-0.65087,0.24673,0.004358,0.89218,0.92419,0.76667,0.47138,0.68564,-1.0096,-0.9161,-0.43011,-0.69153,-1.086,-0.12991,-0.33032,1.4402,-0.64379,-0.67775,-1.1943,0.031017,-0.14821,1.1821,1.1021,-0.078634,0.16829,-0.56474,0.80954,0.26149,0.44374,-0.58993,-0.54752,-0.29038,-0.50801,-0.044528,-0.17245
0.82405,1.6296,1.3092,-0.27275,-0.87811,0.059821,1.3514,0.74436,-0.958,-0.7213,0.76916,-0.95216,-0.63354,1.3551,1.3774,0.26347,-0.59599,-0.64172,0.96877,1.6891,1.8732,0.055448,-0.032046,-0.23443,-0.17381,-0.058428,1.8347,2.6401,2.4602,-0.25452,0.42957,3.1617,0.22519,2.6875,0.89979
1.2022,2.0196,1.4645,0.069875,0.099549,0.19726,0.41069,0.33333,-0.79299,0.057867,-0.1694,0.017947,-0.14488,1.092,1.0709,0.34127,-0.64379,-0.66874,-1.1943,1.4062,1.5178,0.13789,0.034114,0.92433,1.0882,0.066944,1.5784,1.4903,1.5617,-0.10968,1.4067,0.69592,1.3728,2.413,0.95839
1.2779,2.0551,2.1514,1.1173,1.0942,1.2968,1.6245,1.7621,-0.21543,0.35006,2.4377,-0.12685,1.4116,3.3956,2.6938,1.1776,-0.61989,-0.6237,-0.42098,3.992,3.435,0.93478,0.84693,4.9167,5.0262,0.35144,4.4778,4.2211,4.4256,0.79747,2.5233,8.6154,3.2377,2.1254,3.5608
-0.42396,-0.817,-1.0128,-0.40001,0.47786,0.25617,0.38034,0.37248,-1.0611,-1.1109,2.4898,1.9002,-1.267,-0.9309,-0.95429,-0.067188,-0.64379,-0.68676,-1.1943,-0.8704,-0.88832,-0.25598,-0.36284,-0.77,-0.77441,-0.56956,-0.68018,-0.80208,-0.78654,-0.75764,-0.96627,-0.08732,-0.82679,-0.86806,-0.92128
-0.87778,-0.67517,-0.85316,-1.33,-0.45729,1.3753,1.4273,1.586,-0.60734,-0.03953,0.8213,0.93014,-0.48875,-0.81397,-0.79009,-0.63125,-0.61989,-0.64172,-0.11275,-0.74539,-0.709,-0.7048,-0.86376,-0.79921,-0.73639,-2.0547,-0.23166,-0.50745,-0.4343,-0.65854,-0.71502,-0.17435,-0.63552,-0.61969,-0.8388
1.2779,0.53039,1.2031,0.84323,1.0092,0.60959,0.86587,0.84222,-0.70016,-0.42912,0.14346,-0.3006,-0.45255,0.72954,0.58923,0.66221,-0.64379,-0.64172,-1.1943,0.99824,0.93424,0.46763,0.34601,1.8202,1.6128,0.70345,1.8988,1.5838,1.7302,-0.041069,0.51332,1.102,0.62366,2.1254,0.88893
