-3.9927,0.28131,-1.7355,1.6848,0.61043,0.76875,-0.11471,-1.0105,0.95147,-1.0053,1.7246,0.027947,-1.5965,0.32808,0.28428
-1.0386,-0.26953,-0.76472,0.13834,0.34012,-1.2323,0.013233,0.34286,0.44693,-0.36353,-0.13829,0.28882,0.50957,-0.63225,-0.12088
3.2705,1.1987,-0.27476,-0.13907,-0.023847,1.0835,-0.83711,0.088708,0.51254,-0.1474,0.96036,0.080531,-0.46045,-1.4765,0.014798
4.487,-1.5571,2.711,-1.0147,0.40334,-1.0973,0.60551,-0.32627,-0.68397,-1.2319,-1.1062,0.54603,0.77958,-0.21044,0.73852
5.9765,-1.7596,1.0001,0.31149,1.4968,-0.91544,-0.44122,-1.1934,-0.46022,-1.616,0.59179,0.56535,0.011892,0.4922,0.6836
-4.1927,1.2151,1.1081,1.955,-0.78898,-0.89403,-0.65552,-1.2146,0.19404,0.47704,1.4192,-0.83729,-1.0425,0.70779,0.21082
3.1161,0.080788,-0.80697,2.1227,-1.1424,-0.79602,-0.087823,-0.81688,-0.15979,-1.3804,0.13574,0.45923,0.28718,-1.4251,-1.1784
-0.41863,0.012375,2.552,-0.21736,1.1129,-1.712,0.013112,-0.63366,1.0819,0.25794,-0.013194,-0.32078,0.35604,-0.33085,-0.02442
-3.6243,-0.56087,2.9345,0.35259,0.37788,-0.82463,0.31214,0.48839,0.89582,0.30745,-0.31187,-1.4182,-0.11725,0.4749,-0.56326
-1.5808,0.79779,2.2055,-0.055819,0.78345,-1.5914,-0.036039,-0.63081,0.85805,0.17966,0.13525,-0.48287,0.095799,0.053345,-0.27892
6.8922,-0.47075,-0.87996,1.4256,-0.95259,-1.3987,-0.64088,-0.69337,-0.47926,-1.4923,-0.2338,0.74672,0.51668,0.69318,-0.7546
-3.6911,0.77473,0.20799,1.2253,1.0851,0.17546,-0.82664,-0.49604,0.046821,-0.23986,0.38926,-1.2044,0.12712,-0.032963,-0.19699
-3.843,-0.10868,0.5097,-0.1789,-1.3844,-1.0955,-0.19128,-1.0759,0.35082,0.74537,1.2822,0.5301,0.51604,0.33219,-0.28027
-4.0521,-0.40176,0.51608,-0.076659,-1.6172,-1.6065,-0.093638,-0.8766,0.59402,0.69477,1.3316,0.25775,0.19879,0.44368,-0.20013
-2.337,-0.95275,0.42081,0.90003,0.70365,-0.82195,0.098821,-1.3797,-0.038027,0.23824,0.5146,-0.86008,-0.011583,-1.0287,-0.13986
8.6183,-2.9413,1.0808,1.6233,0.11612,-3.1314,0.12564,0.099384,-0.18542,-1.2504,-0.72165,1.3227,1.5472,0.20013,0.1487
2.466,0.15855,0.82751,0.071295,0.39558,-0.084621,-0.15726,0.77918,0.51045,-1.3031,0.26682,0.40804,0.58172,-0.77195,0.21376
-3.2607,0.45015,0.64023,1.4889,-1.5416,-1.4765,-0.18746,-0.13395,-0.50797,-0.51991,-0.63173,-1.4091,-0.19508,-0.61959,0.76532
2.4157,0.040753,-0.041222,0.83162,-0.79084,-1.5001,-0.83177,-0.11611,1.3997,-1.2929,-0.08527,0.47878,1.565,-0.79036,-0.077601
0.70967,0.55846,-0.057431,1.1805,-0.92713,-1.3556,-0.57086,0.62773,1.2004,-1.2186,-0.22898,0.16908,1.3124,-0.057222,0.11161
-2.7173,0.7921,0.18809,0.34469,-0.91713,-0.096235,-0.46118,0.13325,1.0682,-0.93895,0.43268,0.30402,0.83791,0.17552,0.088674
11.5,-2.7941,3.1563,1.2313,0.98358,-0.93992,-0.17371,-0.45733,0.084375,-0.67634,0.18956,1.602,-0.13115,0.33123,1.1712
7.1249,-0.58488,-1.3922,3.4296,-0.86371,-1.2082,-1.0655,-1.1684,0.10386,-1.6826,0.11075,1.1286,-0.088944,0.73899,-1.6793
-3.7791,0.99079,1.3002,-0.3706,-0.17079,-0.34293,-0.17271,-0.71323,1.5433,-0.23489,0.65731,0.1449,-0.23461,1.0015,-0.76982
1.8767,-0.11478,-0.66267,1.6638,-0.63434,-1.6283,-0.56399,-0.27505,-0.33717,-0.7003,-0.14465,0.145,0.624,-0.82024,-0.402
4.3043,-1.7481,0.43405,1.3073,1.9328,-1.1178,0.034391,1.052,0.6055,-0.49972,0.48097,0.68479,0.70844,-0.80423,0.073891
5.5866,-1.3153,1.3065,-0.82361,2.0693,-0.54295,-1.4496,-1.342,0.98089,0.24935,0.48232,1.2359,-0.074019,0.19129,1.5199
-5.3239,-0.96873,-2.6114,0.85209,-0.43634,0.65946,-0.27012,-0.45995,-2.1434,1.3182,-0.70346,1.9374,1.5417,0.39722,0.65907
1.8902,0.547,0.42606,0.21905,-1.3851,-0.90255,-0.61421,0.52258,0.013905,-0.22402,-0.5652,0.16812,0.63524,-0.30643,0.24838
-0.89953,0.93052,0.36952,0.64345,-1.0621,-0.31943,-0.59471,0.5179,0.39961,-0.54049,-0.57608,-0.29569,0.35844,0.34711,0.36019
-1.4637,1.561,0.90938,0.30278,-1.8809,-0.84108,-0.33323,1.1893,-0.44485,-0.18995,-0.33592,0.702,0.52173,-0.13504,0.41899
0.92226,-0.7425,0.14603,1.3981,0.13571,-1.5175,-0.97879,-1.0699,-0.58767,-0.57136,0.98151,-0.019289,0.049869,-0.99593,0.18803
-2.4312,0.62991,0.63764,0.76044,-1.0915,-0.77228,-0.44447,-0.39222,-0.16969,-0.31255,0.062572,-0.17948,0.33497,-0.12588,0.24599
-5.2692,-3.5889,4.5355,-1.5901,-5.1681,0.68093,1.0316,-0.67556,0.18381,-0.26986,1.3939,-1.2404,1.2705,0.64938,0.090681
-2.4823,0.80002,0.50933,0.84092,-1.0025,-0.7784,-0.48213,-0.36276,-0.22145,-0.31257,0.023191,-0.14741,0.28546,-0.084929,0.24913
-3.3012,1.0651,-0.90602,3.551,1.5767,1.9951,-0.92522,-0.39108,0.26674,-0.54086,2.4432,0.34375,-1.8479,0.6528,0.54761
-0.87599,-0.57181,0.90412,1.9879,1.64,0.82758,-1.2598,-1.6908,2.0663,-0.26946,1.1871,-0.75656,-1.1098,-0.8381,-0.060473
4.5721,-1.8318,1.6833,1.4912,1.75,-0.99623,-0.69556,-0.23978,0.67348,-1.1179,1.1567,0.49835,0.40542,-0.57005,0.71605
0.76906,-1.6654,2.2942,0.17221,-0.18873,-1.6993,-0.79364,-1.6962,0.839,-0.26592,0.37701,-0.18901,0.29265,-1.2446,0.42877
-0.91524,0.29238,-1.1695,-0.8262,-0.33315,-0.66306,-0.17993,0.70385,0.65693,-0.059882,-0.30648,-0.16648,1.0775,-1.1053,-0.027101
