1.7493,-0.87434,-0.15121,0.80526,0.024573,0.080842,-0.71969,-0.95005,0.49609,0.85346,0.1087,0
-3.7497,-2.2743,-1.6084,0.087007,0.23778,-0.97845,-0.013215,0.28964,-0.022271,-0.67463,-0.082101,0
-0.80731,-2.7313,-1.1949,-0.81214,1.2724,-0.44187,-0.74189,0.53166,-0.26088,0.35722,0.4331,0
-4.8094,-2.0435,-0.085216,1.1615,0.45786,-0.6471,-0.31315,-0.53057,0.65719,0.24461,0.016289,1
0.0065816,2.8831,1.2602,0.42464,0.73655,-0.22338,-0.46845,-0.8874,-0.04666,-0.28938,0.87557,0
-1.3663,-0.87967,0.72716,0.16382,0.16162,-1.4995,-0.051129,0.71405,0.747,0.87114,0.077987,0
-2.4061,1.816,0.32151,1.3089,1.2296,-1.0351,0.11468,-0.18867,0.69713,0.040086,0.90146,1
-0.43787,-2.507,-0.15499,0.27314,0.55812,-0.15149,1.6322,-0.59288,1.0817,0.41636,-0.33537,0
3.497,0.39939,-0.027586,-0.45199,-0.44409,-0.74454,0.71369,-0.19159,1.0227,-0.26779,-0.09729,0
3.6176,0.11118,5.1674,1.0798,2.6552,2.0723,-1.0511,4.9012,1.3123,-2.2766,-4.9715,0
3.6777,0.33745,-0.25246,-0.45325,-0.7287,-0.90609,0.60079,-0.41553,0.92486,0.086145,0.16645,0
1.306,-2.0367,0.79944,-0.23332,-0.26555,-0.39263,0.86571,-0.42474,0.94897,0.71235,0.29504,0
1.5711,-0.055184,-0.22823,-0.72565,0.77766,-0.85767,-0.053449,-0.97931,0.31736,0.52445,0.047602,0
3.7515,-0.71462,0.90833,0.91748,-2.1383,-0.225,-0.47915,-1.1444,-0.014171,0.99496,0.08075,0
-3.6214,-0.06031,-0.84173,0.72486,-0.07416,-1.6852,0.25336,-0.44838,0.41671,0.72028,-0.6124,0
4.7283,-2.1772,-3.0897,0.18745,-3.2898,1.8274,-0.05284,-0.085485,1.9417,-0.62034,0.5725,0
-2.7918,-3.4138,-0.3872,-0.63386,2.2392,0.0040573,-0.45732,-1.0229,0.92582,0.41386,0.14754,1
3.3642,-1.8412,-0.71436,0.70109,0.8954,1.4532,-0.93038,-0.25034,0.33366,0.5775,-0.58521,0
2.0923,0.49333,-0.52146,0.77146,0.58136,-0.86282,0.80467,-0.05038,0.32643,0.46539,0.06573,0
2.4504,-2.6393,0.10509,-0.34483,-0.4809,0.094181,0.03207,-0.1025,-1.5066,0.23805,1.1337,0
-8.2121,0.84552,-2.092,1.3852,-1.3685,-2.3393,-0.86774,-0.18048,-0.11501,0.86201,-0.66997,1
-7.4484,-1.775,-1.1472,0.99951,-0.94729,-2.9189,-0.46823,1.13,-0.21704,0.39376,-0.017685,1
3.9797,-0.95913,-0.79694,0.71778,-0.97429,0.47152,1.1798,1.0662,-0.72665,-1.8879,1.2834,0
-3.3159,-2.1375,-0.6246,-0.37731,0.63049,-1.0928,0.029712,0.1885,1.9983,0.74825,0.04939,1
-2.0288,-1.9365,-0.90861,0.74495,-1.3239,-0.95129,-0.35724,-0.004852,1.282,1.002,-0.53957,0
-2.5409,-3.8805,-0.35005,-0.3551,1.964,-0.85944,0.35269,0.46819,-1.7356,-0.12459,0.2686,0
0.10747,-0.69839,0.50009,0.95298,-2.2058,-0.86961,-0.76391,-0.082573,0.56307,0.28612,-0.73013,0
-7.5579,-0.36982,-1.883,0.63737,-1.6839,-1.6992,0.053696,0.34667,0.30713,-0.064663,-0.63065,1
-4.3934,2.2642,-0.17993,0.48352,-0.72635,-0.90872,0.035365,0.24835,0.07007,0.52673,0.10367,1
-2.6094,2.28,0.9238,1.7386,2.6092,-0.40355,-0.2764,-0.67827,0.60972,0.52219,1.5125,1
4.2363,-0.16978,-0.93474,0.16494,-1.4524,-0.60865,-0.37686,-0.25247,0.17924,1.0906,-0.07936,0
3.6087,-1.5313,-1.1381,-1.2291,-0.3876,-0.073948,-0.046152,-0.76456,1.0213,1.3662,0.74597,0
-8.1148,-3.0521,-2.0584,0.43613,-0.40937,-1.165,-0.21781,-0.0052869,0.37083,-0.80725,-1.2755,1
-0.35701,1.4146,-0.34902,1.0215,1.7331,-0.49631,0.00046642,-0.40959,0.67422,0.0031103,0.66332,0
3.6072,1.5365,0.77719,0.19089,0.87262,-0.52865,-0.33918,-0.2837,0.17897,-0.45482,0.032946,0
0.85353,1.1119,0.8003,2.1191,2.2159,-0.062807,0.048149,-1.8524,-0.013001,0.97865,0.53558,0
2.4895,0.54421,1.9571,1.5764,1.3715,-0.39348,-0.38783,-1.1722,-0.15499,1.0177,0.13737,0
2.7056,1.4235,0.11362,2.6243,1.8231,0.13617,0.34787,-2.0327,-0.37089,0.5532,0.44159,0
0.3366,-3.0183,-1.2979,-0.59179,0.90436,-0.34152,0.5063,-0.27519,-0.46216,0.65443,0.12374,0
1.9919,-2.5924,-0.94499,-1.5824,0.875,-0.38669,1.2005,0.1814,-0.63121,-0.47214,1.3619,0
-8.875,-0.4294,-2.2845,1.5849,0.6023,-1.3532,-0.91087,-0.90913,0.71025,0.2969,0.22657,1
3.7601,-1.5967,0.46733,-0.31168,-0.8857,-0.022009,0.42634,-0.93394,-0.34552,1.3154,0.97343,0
3.4246,-2.7096,4.858,2.253,-2.5499,-0.19492,3.4564,0.15003,0.30292,2.7671,-0.93002,0
-5.5343,-1.5923,-1.1218,0.15823,-0.6668,-1.2664,-1.2053,-0.11554,1.2817,0.19262,-0.45102,1
4.8745,-1.0678,-2.0267,-0.96701,0.53977,0.56205,0.19689,1.5165,0.98723,0.66174,0.16635,0
-2.2729,1.3937,0.52454,0.025953,-0.30558,-0.71893,-0.99334,-0.70237,-0.14154,-0.52118,0.25627,0
2.8357,0.31435,0.82813,0.68657,-1.7509,-1.4158,-0.3847,0.31018,-0.0095263,0.88796,-0.089116,0
3.9222,1.1891,0.089843,0.50946,-1.3902,-1.0746,0.072254,-0.91366,-0.25154,0.29905,-0.59846,0
-9.3195,-3.0649,-1.5124,1.7911,-1.2346,-1.2286,0.057441,0.1909,1.4178,0.35191,-0.27612,2
-0.47698,1.7766,0.52559,0.1939,1.4071,-0.68561,0.69736,0.051194,0.3195,0.02515,0.60567,0
0.50764,-2.1877,0.54116,-0.90542,0.0065166,0.015423,0.32097,-0.40351,0.63972,-0.054497,-0.76985,0
-2.5433,1.461,0.1637,0.22111,-0.69795,-1.777,-1.097,-0.93998,0.49702,-0.06805,-0.071553,0
-0.9084,1.5285,0.63171,0.40592,-1.1579,-1.7201,-1.2753,-0.93203,0.038442,-0.15427,-0.14269,0
2.4509,1.1802,0.78713,-0.029939,-0.60015,-1.0969,-0.68791,-0.7797,0.43678,-0.88607,0.11546,0
2.7854,0.75729,4.678,1.3997,-0.28002,-0.80839,-0.44624,0.818,0.65937,-1.1089,1.1703,0
3.9278,0.55068,3.0939,-1.5752,-0.95868,-0.5128,-2.7776,2.1586,0.50734,0.4212,-3.0542,0
4.1213,1.1529,0.42708,0.81483,0.69853,-1.0261,1.2432,1.0276,0.75051,-0.4632,0.1366,0
4.2192,1.2907,0.14171,0.88813,0.69038,-1.0402,1.3132,1.0382,0.72023,-0.50206,0.10799,0
2.7161,-3.3477,9.5267,-1.4393,0.018767,-0.59137,-3.1404,2.6479,0.97929,3.4295,0.50847,0
-6.1864,-4.0833,0.15582,-0.050756,1.5818,-0.23044,-0.37472,-0.90313,-0.54528,-0.74178,-1.0322,2
-4.9561,-4.2644,-0.48525,-0.69523,1.4866,-1.0704,0.58713,0.39399,0.94658,-0.1,-0.48231,1
-7.0272,2.6984,-0.38694,4.1504,0.50303,-1.0902,-0.61538,1.1118,1.0271,1.3224,1.6452,1
0.27052,-2.5875,0.59094,0.026853,1.2764,0.25798,1.0685,0.10394,0.76593,0.6621,-0.0033839,0
2.4613,2.458,1.2495,1.1085,1.4239,-0.28077,0.1994,0.97123,0.66268,-1.4252,-0.18035,0
-10.26,0.66073,-1.2383,1.9093,-0.50735,-0.12753,-0.51932,-0.088588,0.12048,0.59731,0.23552,2
-6.2292,-2.096,-1.4585,0.13305,-0.63858,-2.1276,-0.050779,0.61251,1.5232,0.54671,-0.59364,1
-1.8199,-5.0759,-2.4163,-0.81923,1.3939,-0.43745,0.22402,-0.073265,-1.4919,-0.29965,0.035685,0
-7.3178,2.7864,-0.4581,2.0875,-1.0571,-2.3358,-0.13254,0.87826,0.78809,1.0061,0.66934,2
3.5273,0.32983,1.1633,-0.20104,0.52974,-0.46744,-0.044671,-1.2298,0.58492,-0.12611,0.49028,0
-2.0831,1.5915,-0.03197,0.64013,-0.99925,-1.849,-0.27846,0.45128,0.17923,0.61069,-0.37414,0
-3.6583,-5.73,0.42267,-1.3081,3.9,-0.56649,0.87179,0.724,-0.78109,-0.6116,-0.40338,1
-1.6485,-0.051904,1.0852,0.15659,1.1981,-0.93704,-0.29953,0.19582,0.28341,0.33339,-0.38202,0
-3.7983,-0.40472,-0.18335,-0.40213,-1.1016,-2.1851,0.24838,0.87923,0.67171,-0.24415,-1.4359,1
-3.938,1.9051,-1.1284,1.2818,0.37704,-0.89312,-0.83215,-0.87809,-0.67834,0.063097,0.1301,0
-4.7425,1.1233,-0.61126,0.0061216,2.1579,0.4218,-0.52739,-0.30101,0.76278,0.42336,0.39078,1
1.6949,-0.36231,1.9233,0.032226,-0.23204,-0.64907,0.96361,-0.6597,0.29309,-0.078031,-0.41601,0
4.9051,2.221,-1.6144,0.12683,-0.45554,-0.86538,0.71566,1.8639,0.19993,-1.1629,-2.3419,0
1.74,-0.50195,2.0797,0.059213,-0.27574,-0.66958,0.96481,-0.68791,0.26389,0.01246,-0.27851,0
-6.5478,-0.1626,-0.44795,0.18769,-0.10081,-1.7086,0.53621,0.17417,0.86638,0.79326,-0.48873,2
-1.9416,1.3585,0.76108,-0.4021,-1.4918,-0.47745,-0.81968,0.010042,-0.036673,0.4046,-0.69597,1
0.67954,1.2927,1.0928,0.13299,-1.1195,-0.6029,-0.95576,-0.26204,-0.08689,0.086775,-0.32961,0
1.3061,0.82047,1.6065,-0.36828,-2.0354,-0.79384,-0.95045,0.080276,-0.10019,-0.17881,-0.78283,0
-4.5263,-4.8845,-0.96474,-0.12821,1.2999,-0.81455,-0.22308,0.41805,-0.92119,-0.71224,-0.031006,1
-0.91617,0.88721,-0.32031,0.76863,-0.080142,-1.5926,0.045769,0.88532,0.72308,0.44813,0.30651,0
-2.0543,-0.30249,-0.85106,0.10369,-0.38247,-1.9418,-0.26232,-0.052151,0.79656,0.27759,0.36009,0
-13.101,-4.9573,-3.1687,1.6151,-1.0582,-2.622,-0.77823,1.5084,-2.1159,-1.2901,-0.3265,2
2.1707,0.57949,0.83331,0.27322,-0.94713,-1.0292,-0.2068,0.19096,0.40292,0.028419,-0.25499,0
4.5469,-1.8106,-1.964,-0.20595,-3.7869,1.0506,0.39681,-0.62889,1.679,-1.3553,1.0855,0
2.2232,0.66033,0.95125,0.2899,-0.8911,-1.0809,-0.221,0.24874,0.35886,0.054284,-0.28973,0
2.8846,-1.4647,-1.0638,-0.55208,-1.0433,-0.042448,0.67673,0.15654,0.57652,-0.35213,0.61114,0
-0.53263,-0.12308,1.1707,-0.34779,0.15462,-1.1215,0.48989,-0.51043,0.19182,-0.81556,-1.474,0
-2.2464,0.069207,-0.49396,-0.27085,0.0062717,-0.63538,0.063347,-0.19682,0.76171,-0.64948,-0.25455,0
-3.4038,1.2159,0.91966,1.9783,0.60063,-1.0818,-0.53674,0.4453,0.86692,0.62068,0.90346,1
-3.6189,3.0553,-0.60005,1.2543,-0.53451,-0.49183,-0.62176,-0.1619,-0.25634,0.43887,0.49361,1
1.6024,-1.7397,0.12874,0.051786,-0.22395,-0.053211,0.039778,0.28503,0.44524,-0.11326,0.49219,0
2.5025,-0.20444,-0.54247,1.2171,-0.26617,-0.20736,-0.10678,-0.45063,-0.22148,0.040535,0.33122,0
3.2369,2.6067,1.1146,2.2915,0.94188,-0.75548,0.45251,0.57031,0.14191,-1.0098,0.98559,0
-5.848,0.1213,1.1119,1.0047,0.90056,-2.2699,-0.59155,0.3323,0.6904,1.5793,0.59803,2
-1.8294,1.5926,-0.48018,1.6227,1.6615,-0.51103,-0.098309,-0.67525,0.58293,0.34707,0.97065,0
0.87276,1.257,0.14793,2.0717,1.8848,-0.055277,0.0063553,-0.91972,0.67339,0.29764,1.2304,0
-2.3215,-3.284,0.38812,0.43289,0.27214,-0.65373,0.47986,-0.24271,-0.16108,0.51765,-0.41237,1
2.2028,1.577,0.035638,1.0509,0.9976,-1.2304,0.021786,-0.039914,0.35838,0.15397,0.97089,0
0.82704,0.33089,-0.15325,-0.26901,-1.4694,-1.4008,-0.12878,-0.11719,-0.26404,-0.32936,-0.23886,0
-4.078,0.86678,-0.83025,1.7923,0.71832,-1.1153,-0.83277,-0.47264,0.31092,-0.13731,0.91297,0
-6.4007,-2.52,-1.376,0.52,-0.3097,-1.7716,-0.1746,-0.15653,1.0625,0.43884,-0.4729,1
-0.0069777,-2.0053,0.72877,0.66025,-1.2456,-0.36494,-0.46861,-0.49108,0.34642,0.14414,0.13724,0
-2.3096,-1.744,-0.55744,0.36606,-0.66627,-1.2438,0.061857,0.09373,0.90415,0.26809,0.023561,0
1.2176,0.095022,-0.056452,0.75672,-1.3944,-0.75571,-1.3843,-0.7255,-0.056776,0.092411,0.00025164,0
-3.8696,-2.6139,-1.5793,-1.0752,-0.11897,-1.1056,-0.41416,-0.40835,1.1842,-0.51271,0.18176,0
1.5274,-1.5114,-1.1429,-0.73991,-0.93333,-0.39192,-0.030249,-0.38449,0.1301,-0.63236,0.85037,0
-1.0325,-2.1164,-0.29498,-0.87812,-0.81328,-0.50612,-0.57085,-0.23607,1.3393,-0.47878,0.41746,0
3.9968,-0.99304,0.21526,-0.3326,-1.66,-1.2576,-0.55445,0.15643,-5.6513,-0.33219,2.1976,0
2.9882,-1.9261,2.1013,-0.51501,-1.401,1.2182,-0.71776,0.79004,0.025129,-0.6934,-0.4666,0
-3.1067,2.5753,-0.40517,2.5595,3.144,0.27378,-0.68814,0.80042,1.3752,-0.155,1.7462,0
3.9618,2.2587,0.081834,1.8569,1.3586,-0.010993,-0.4189,-1.4164,-0.37712,-1.348,-0.66468,0
-7.1179,-1.4365,-1.2475,0.072462,0.087084,-2.0683,-1.1533,-0.15245,0.75011,0.47886,0.023621,1
-5.8807,-3.3337,-0.14897,-0.12526,1.0747,-1.0459,-0.55454,-1.0433,0.92892,0.56733,-0.1949,2
4.5068,-1.1365,-1.1845,-0.87315,-1.6472,0.14356,1.2527,-0.038728,0.80546,-1.1098,1.2194,0
-0.66839,-0.5454,-0.71233,0.58582,0.18855,-0.84438,-0.20048,-0.50633,1.0856,0.71251,0.29376,0
-3.1744,-2.2966,-0.13798,-0.10399,-0.015504,-0.4996,0.7719,-1.0591,1.1935,0.6585,-0.93072,1
-2.8573,2.4832,0.11399,0.85271,1.0065,-1.5833,-0.083532,0.69719,1.0931,0.52627,1.6236,1
-0.46652,-2.0976,-0.20663,0.17353,-0.11233,-0.0080244,0.13736,-0.63124,1.4472,-0.47555,0.14355,0
0.7109,-1.9755,1.0138,0.65463,1.5639,0.15172,1.5,0.030864,0.65946,0.30167,-0.35973,0
0.67983,2.0435,0.070892,-1.354,-0.30916,-0.54064,-0.53185,-0.7269,-0.28521,-0.063666,-0.59344,0
4.4048,1.5791,-0.53987,1.5592,0.23158,-0.72025,-1.6576,0.08638,-0.67734,0.39297,0.44637,0
-0.68588,-3.0853,-0.37652,-0.29153,-0.036392,-0.2612,0.74305,-0.45203,1.3556,0.73084,-0.2502,0
0.74794,-1.0572,0.082399,-0.54849,-0.056966,-0.88053,0.17486,0.12447,1.2811,0.34019,0.29702,0
2.0587,1.2552,-0.58361,-0.61869,0.33073,-0.46653,-0.64065,0.46636,0.46762,0.47185,0.12422,0
-10.686,4.4538,-0.78064,2.5554,0.39124,0.93829,-1.0914,0.082248,0.41664,1.1962,1.7646,2
-7.7822,3.8095,-0.27351,1.5113,-0.10576,0.31111,-0.53616,0.19711,-0.055544,1.4034,0.9046,2
-2.1726,1.8616,-1.0205,1.0924,-0.94509,0.0020764,-0.70372,0.19549,-0.81678,-0.17657,-0.029245,0
5.175,1.8793,-2.6534,-0.089198,-0.4711,-1.7651,0.17073,0.4827,-0.31978,1.0373,-0.83558,0
2.8603,-0.83292,4.0565,-0.5781,-1.2726,0.29771,0.88903,0.019161,1.5371,-1.7853,-0.77388,0
-9.0759,2.9518,-0.24257,1.0332,-0.93602,0.26976,0.38802,-0.50453,-1.0541,1.4346,-0.68165,2
2.8984,1.6712,0.84576,0.52904,0.46593,-0.67293,-0.19242,0.3766,0.3656,-0.78845,0.046703,0
1.6523,2.3122,1.1373,0.50248,1.1906,-0.58241,0.2566,-0.61629,0.44962,-0.74596,0.41316,0
3.9416,-0.93225,3.2893,0.85184,0.37954,-0.9757,1.4853,1.9767,-0.1526,1.8664,-0.57874,0
-2.8613,-0.14917,1.1256,-1.7791,0.18223,0.10687,1.0224,-0.60064,0.080788,0.51112,-0.44576,1
2.1451,0.63593,0.88732,0.23946,-0.74018,-0.97326,-0.13057,0.63433,0.82726,-0.73785,-0.08754,0
-0.92927,-3.8102,-0.11208,-0.2158,0.70775,0.28628,0.59304,-0.79682,1.2588,0.57695,-0.41609,0
3.9766,-1.1952,1.0386,-0.36908,-0.87119,-0.20921,-1.2768,2.0211,0.33663,0.85013,0.39021,0
1.0789,2.8188,1.2514,-1.0243,0.081078,-1.039,-0.21746,-0.75357,-0.0066595,-0.52514,0.23032,0
3.2365,-2.0035,2.296,0.69392,-0.89498,0.47144,0.42919,0.1615,1.0215,0.60348,-0.12495,0
3.4371,-2.0982,2.5197,0.81574,-0.70146,0.84101,0.071945,0.62012,1.2438,-0.093537,-0.081246,0
3.8696,-1.5684,2.0512,0.61982,-1.9954,-0.43224,1.4699,-0.9917,0.1965,2.1104,0.092641,0
1.5526,0.023401,-0.1006,0.5421,0.12265,-0.52998,0.0025949,-0.086647,0.21759,0.017035,-0.31751,0
-6.4501,2.1559,0.76929,0.13752,0.30792,-0.54307,-0.44653,-0.062791,0.69889,0.45868,0.68963,2
-6.2067,3.1356,0.66546,1.1207,1.1003,-0.029333,-0.49124,0.027103,0.62276,0.90994,1.2831,2
2.5587,0.38981,1.3339,0.74578,-1.1386,-0.98126,-0.060207,-1.1341,-0.10505,0.31813,-0.038854,0
-2.0946,1.9508,0.87591,2.4938,1.0596,-0.07432,-0.35472,0.70255,1.0858,-0.29737,1.6361,1
3.0709,1.3421,-0.0003773,0.70201,-1.4965,-0.68905,-0.38705,-0.010403,0.24177,-1.2582,0.1421,0
1.6545,0.73946,0.90735,-0.058624,-1.6899,-0.32993,-0.58282,-0.10027,-0.033121,-0.67509,-0.66001,0
4.4531,-2.0645,-2.2546,-1.094,-1.7529,0.83582,0.06988,-0.49593,1.0634,0.27297,1.3331,0
0.74645,1.8384,0.80417,1.8785,1.5347,-0.74453,-0.12904,0.19837,0.52494,0.41447,0.9199,0
3.3182,1.6846,0.5667,3.0703,1.127,-0.29249,0.1457,0.3238,-0.017522,0.066892,0.67737,0
1.7059,1.7737,1.2651,1.3403,1.1393,-0.92292,-0.36631,0.15461,0.36169,0.18793,0.62104,0
-4.3947,-0.41303,-0.71992,0.11865,0.57466,-1.8768,-0.49905,-0.10156,0.32936,0.77746,-0.10224,1
-5.0251,0.91131,0.059487,-0.19831,-1.8721,-1.6352,-0.54683,-0.077409,0.57666,0.27393,-0.77161,1
2.609,0.60045,1.1861,0.14126,-1.8457,-0.92174,-1.2165,0.19274,0.074678,-0.48796,-0.4004,0
-3.6533,0.88513,0.44362,-0.13225,-1.9668,-1.5934,-0.48739,-0.15984,0.46747,0.12721,-0.64059,1
-9.4169,3.1012,-0.22333,5.0728,-0.19775,-0.96504,0.014761,0.4998,0.61335,1.337,1.9352,2
-9.8873,2.6934,-0.1817,3.988,0.0062681,1.9126,1.2652,1.2079,1.3502,-0.10255,2.4644,2
2.9837,-1.863,1.8165,1.2743,-0.39864,0.69649,0.73846,0.96371,0.75232,0.43629,-0.22576,0
-3.7553,1.168,-1.0582,0.37567,0.16384,-1.5085,-0.79223,0.021624,0.87042,0.52601,0.078008,1
-0.31687,-4.0083,0.69813,-0.51077,3.6589,0.17801,0.72438,0.33838,-1.1997,0.14023,-0.0074769,0
-13.536,1.062,-1.2402,3.4509,-1.989,-1.6774,-1.9038,-0.61472,-1.1044,0.89096,0.089714,2
-7.633,-4.2511,-1.5338,0.7329,0.37177,-1.0083,-0.15889,-0.12015,-0.18722,-0.26437,-0.93144,1
1.5702,2.5739,1.6244,-0.31852,0.90603,-1.0282,0.44835,-0.050832,0.13086,-0.38068,0.063866,0
-6.0102,-1.3387,-1.1005,0.6793,0.63144,-1.2054,-0.43683,-0.42557,0.0346,0.044616,-0.32093,1
-0.82775,-2.3828,-1.263,-0.30917,-0.091331,-0.33167,0.21368,0.1839,1.2669,-0.17297,-0.2501,0
2.5777,-0.80135,-0.432,0.022986,0.38664,0.43015,-0.58695,-0.46873,-0.11418,-0.1292,-0.45883,0
0.24761,1.2276,-0.60498,-0.18105,-0.24616,-0.92513,0.32185,-0.13737,0.3126,-0.16712,-0.46704,0
-8.1983,1.1754,-1.5098,2.5944,-2.8764,-2.5202,-0.83523,1.5092,0.81453,0.42542,-0.32555,1
-0.095654,-1.5133,0.060375,0.37537,0.45722,-0.81228,0.92601,0.42066,0.09122,0.34087,-0.072884,0
-2.5408,-4.1624,-0.87304,-1.1701,2.9574,-0.33993,0.78467,0.55669,1.1152,0.31267,-0.57529,0
1.1089,-2.3515,0.257,-0.42334,0.21423,0.18316,0.62948,-0.29454,1.4133,-0.16345,0.15548,0
0.91364,1.866,0.11987,1.5585,0.21115,-0.88019,0.09193,1.0029,0.43802,-0.10765,0.4891,0
5.9321,0.80508,-5.7482,3.0984,-1.1632,0.20083,6.618,-0.4429,0.064493,1.891,-1.0331,0
-1.2605,-1.7191,-1.0105,-1.3143,3.1554,-0.52955,-0.15881,-0.69019,0.045073,0.2757,0.48369,0
3.7795,0.51375,-0.29831,-0.13492,-0.63219,-0.19324,-0.71716,-0.017353,0.25095,-5.0366e-05,-0.56959,0
-5.327,-2.5223,-0.59523,-2.0822,0.81864,-0.038469,0.067792,-0.31058,1.4628,-0.99377,-0.040374,2
-1.8525,-3.4914,-1.7131,-0.0215,0.88848,0.91856,-1.0605,-0.85505,2.2778,-0.018298,-0.84528,0
-0.4407,-4.7321,1.676,-0.495,1.3147,-0.56461,1.5932,0.54618,-1.8403,0.22053,0.50515,1
0.36997,-2.518,-0.66716,-0.43989,0.44504,0.057075,0.57212,0.25015,1.2549,0.21838,-0.10466,0
3.298,-1.3869,-0.65465,-0.16703,0.015621,0.23096,0.43461,0.8187,0.61639,0.064653,0.35343,0
